id,participant_id,response_time,correct,trial_number,stimuli_number,response,task,color,attention,time_when
2183,5e1882adfd7db4158998b5f0,1461,1,91,barchart-second-01-same-shortest-43,right,shortest,same,dual,2026-03-18 16:25:57.7190000
2184,5f4ee7ff2c5da213f015a27e,1161,1,53,barchart-second-12-double-tallest-5,right,tallest,double,dual,2026-03-18 16:21:54.3600000
2185,5e1882adfd7db4158998b5f0,971,1,92,barchart-second-30-random-shortest-44,left,shortest,random,dual,2026-03-18 16:25:59.2790000
2186,5f4ee7ff2c5da213f015a27e,1420,1,54,barchart-second-18-double-tallest-6,left,tallest,double,dual,2026-03-18 16:21:56.3580000
2187,5e1882adfd7db4158998b5f0,1212,1,93,barchart-second-18-double-shortest-45,right,shortest,double,dual,2026-03-18 16:26:01.1620000
2188,5f4ee7ff2c5da213f015a27e,1428,1,55,barchart-second-02-same-tallest-7,left,tallest,same,dual,2026-03-18 16:21:58.3490000
2189,5e1882adfd7db4158998b5f0,1385,1,94,barchart-second-15-double-shortest-46,right,shortest,double,dual,2026-03-18 16:26:03.1730000
2190,5f4ee7ff2c5da213f015a27e,921,1,56,barchart-second-20-random-tallest-8,right,tallest,random,dual,2026-03-18 16:21:59.8400000
2191,5e1882adfd7db4158998b5f0,959,1,95,barchart-second-30-double-shortest-47,left,shortest,double,dual,2026-03-18 16:26:04.8000000
2192,5f4ee7ff2c5da213f015a27e,1257,1,57,barchart-second-02-random-tallest-9,left,tallest,random,dual,2026-03-18 16:22:01.6640000
2193,5f4ee7ff2c5da213f015a27e,1484,1,58,barchart-second-11-double-tallest-10,left,tallest,double,dual,2026-03-18 16:22:03.7060000
2194,5f4ee7ff2c5da213f015a27e,1645,1,59,barchart-second-22-random-tallest-11,right,tallest,random,dual,2026-03-18 16:22:06.0220000
2195,5f4ee7ff2c5da213f015a27e,1200,1,60,barchart-second-04-same-tallest-12,left,tallest,same,dual,2026-03-18 16:22:07.7710000
2196,5f4ee7ff2c5da213f015a27e,1510,1,61,barchart-second-17-random-tallest-13,left,tallest,random,dual,2026-03-18 16:22:09.8410000
2197,5f4ee7ff2c5da213f015a27e,964,1,62,barchart-second-16-double-tallest-14,left,tallest,double,dual,2026-03-18 16:22:11.3830000
2198,5f4ee7ff2c5da213f015a27e,2081,1,63,barchart-second-27-same-tallest-15,right,tallest,same,dual,2026-03-18 16:22:14.0240000
2199,5f4ee7ff2c5da213f015a27e,1359,1,64,barchart-second-20-double-tallest-16,right,tallest,double,dual,2026-03-18 16:22:15.9300000
2200,5f4ee7ff2c5da213f015a27e,879,1,65,barchart-second-29-double-tallest-17,left,tallest,double,dual,2026-03-18 16:22:17.4000000
2201,5f4ee7ff2c5da213f015a27e,729,1,66,barchart-second-09-double-tallest-18,left,tallest,double,dual,2026-03-18 16:22:18.6920000
2202,5f4ee7ff2c5da213f015a27e,1168,1,67,barchart-second-00-random-tallest-19,right,tallest,random,dual,2026-03-18 16:22:20.4210000
2203,5f4ee7ff2c5da213f015a27e,855,1,68,barchart-second-26-random-tallest-20,left,tallest,random,dual,2026-03-18 16:22:21.8450000
2204,5f4ee7ff2c5da213f015a27e,1653,1,69,barchart-second-15-random-tallest-21,right,tallest,random,dual,2026-03-18 16:22:24.1070000
2205,5f4ee7ff2c5da213f015a27e,678,1,70,barchart-second-29-same-tallest-22,left,tallest,same,dual,2026-03-18 16:22:25.3510000
2206,5f4ee7ff2c5da213f015a27e,1284,1,71,barchart-second-05-same-tallest-23,right,tallest,same,dual,2026-03-18 16:22:27.1880000
2207,5f4ee7ff2c5da213f015a27e,2454,1,72,barchart-second-25-double-tallest-24,right,tallest,double,dual,2026-03-18 16:22:33.1760000
2208,5f4ee7ff2c5da213f015a27e,769,1,73,barchart-second-19-double-tallest-25,right,tallest,double,dual,2026-03-18 16:22:34.5070000
2209,5f4ee7ff2c5da213f015a27e,1148,1,74,barchart-second-21-random-tallest-26,left,tallest,random,dual,2026-03-18 16:22:36.2320000
2210,5f4ee7ff2c5da213f015a27e,782,1,75,barchart-second-12-same-tallest-27,right,tallest,same,dual,2026-03-18 16:22:37.5860000
2211,5f4ee7ff2c5da213f015a27e,1259,1,76,barchart-second-07-random-tallest-28,left,tallest,random,dual,2026-03-18 16:22:39.4160000
2212,5f4ee7ff2c5da213f015a27e,1110,1,77,barchart-second-22-same-tallest-29,right,tallest,same,dual,2026-03-18 16:22:41.0790000
2213,5f4ee7ff2c5da213f015a27e,1039,1,78,barchart-second-13-double-tallest-30,left,tallest,double,dual,2026-03-18 16:22:42.6670000
2214,5f4ee7ff2c5da213f015a27e,884,1,79,barchart-second-07-same-tallest-31,left,tallest,same,dual,2026-03-18 16:22:44.1250000
2215,5f4ee7ff2c5da213f015a27e,898,1,80,barchart-second-14-same-tallest-32,left,tallest,same,dual,2026-03-18 16:22:45.6250000
2216,5f4ee7ff2c5da213f015a27e,1210,1,81,barchart-second-16-random-tallest-33,left,tallest,random,dual,2026-03-18 16:22:47.4110000
2217,5f4ee7ff2c5da213f015a27e,1026,1,82,barchart-second-06-random-tallest-34,right,tallest,random,dual,2026-03-18 16:22:49.0100000
2218,5f4ee7ff2c5da213f015a27e,1677,1,83,barchart-second-08-random-tallest-35,left,tallest,random,dual,2026-03-18 16:22:51.2420000
2219,5f4ee7ff2c5da213f015a27e,838,1,84,barchart-second-17-same-tallest-36,left,tallest,same,dual,2026-03-18 16:22:52.6300000
2220,5f4ee7ff2c5da213f015a27e,1314,1,85,barchart-second-31-same-tallest-37,right,tallest,same,dual,2026-03-18 16:22:54.5070000
2221,5f4ee7ff2c5da213f015a27e,989,1,86,barchart-second-11-random-tallest-38,left,tallest,random,dual,2026-03-18 16:22:56.0440000
2222,5f4ee7ff2c5da213f015a27e,1128,1,87,barchart-second-27-random-tallest-39,right,tallest,random,dual,2026-03-18 16:22:57.7230000
2223,5f4ee7ff2c5da213f015a27e,716,1,88,barchart-second-05-random-tallest-40,right,tallest,random,dual,2026-03-18 16:22:58.9920000
2224,5f4ee7ff2c5da213f015a27e,1435,1,89,barchart-second-30-double-tallest-41,right,tallest,double,dual,2026-03-18 16:23:00.9740000
2225,5f4ee7ff2c5da213f015a27e,749,1,90,barchart-second-09-same-tallest-42,left,tallest,same,dual,2026-03-18 16:23:02.2710000
2226,5f4ee7ff2c5da213f015a27e,1155,1,91,barchart-second-24-double-tallest-43,right,tallest,double,dual,2026-03-18 16:23:04.1050000
2227,5f4ee7ff2c5da213f015a27e,1286,1,92,barchart-second-28-double-tallest-44,right,tallest,double,dual,2026-03-18 16:23:05.9590000
2228,5f4ee7ff2c5da213f015a27e,1567,1,93,barchart-second-15-same-tallest-45,right,tallest,same,dual,2026-03-18 16:23:08.1010000
2229,5f4ee7ff2c5da213f015a27e,694,1,94,barchart-second-30-same-tallest-46,right,tallest,same,dual,2026-03-18 16:23:09.3540000
2230,5f4ee7ff2c5da213f015a27e,947,1,95,barchart-second-21-double-tallest-47,left,tallest,double,dual,2026-03-18 16:23:10.8350000
2231,5dec8925be656d35d4005320,1363,1,0,barchart-first-16-same-tallest-0,left,tallest,same,dual,2026-03-18 16:48:50.9110000
2232,5dec8925be656d35d4005320,1431,1,1,barchart-first-09-same-tallest-1,left,tallest,same,dual,2026-03-18 16:48:52.8950000
2233,5dec8925be656d35d4005320,1836,1,2,barchart-first-00-random-tallest-2,right,tallest,random,dual,2026-03-18 16:48:55.2950000
2234,5dec8925be656d35d4005320,1111,1,3,barchart-first-01-double-tallest-3,left,tallest,double,dual,2026-03-18 16:48:56.9670000
2235,5dec8925be656d35d4005320,910,1,4,barchart-first-27-random-tallest-4,right,tallest,random,dual,2026-03-18 16:48:58.4310000
2236,5dec8925be656d35d4005320,787,1,5,barchart-first-30-double-tallest-5,right,tallest,double,dual,2026-03-18 16:48:59.7840000
2237,5dec8925be656d35d4005320,1912,1,6,barchart-first-09-random-tallest-6,left,tallest,random,dual,2026-03-18 16:49:02.2630000
2238,5dec8925be656d35d4005320,798,1,7,barchart-first-12-double-tallest-7,right,tallest,double,dual,2026-03-18 16:49:03.6150000
2239,5dec8925be656d35d4005320,1061,1,8,barchart-first-18-random-tallest-8,left,tallest,random,dual,2026-03-18 16:49:05.2310000
2240,5dec8925be656d35d4005320,902,1,9,barchart-first-04-random-tallest-9,left,tallest,random,dual,2026-03-18 16:49:06.6950000
2241,5dec8925be656d35d4005320,1351,1,10,barchart-first-10-random-tallest-10,right,tallest,random,dual,2026-03-18 16:49:08.5990000
2242,5dec8925be656d35d4005320,711,1,11,barchart-first-22-same-tallest-11,right,tallest,same,dual,2026-03-18 16:49:09.8710000
2243,5dec8925be656d35d4005320,2651,1,12,barchart-first-13-double-tallest-12,left,tallest,double,dual,2026-03-18 16:49:13.0790000
2244,5dec8925be656d35d4005320,2203,1,13,barchart-first-17-double-tallest-13,left,tallest,double,dual,2026-03-18 16:49:15.8390000
2245,5dec8925be656d35d4005320,1241,1,14,barchart-first-03-same-tallest-14,left,tallest,same,dual,2026-03-18 16:49:17.6390000
2246,5dec8925be656d35d4005320,1062,1,15,barchart-first-20-double-tallest-15,right,tallest,double,dual,2026-03-18 16:49:19.2550000
2247,5dec8925be656d35d4005320,1024,1,16,barchart-first-15-random-tallest-16,right,tallest,random,dual,2026-03-18 16:49:20.8390000
2248,5dec8925be656d35d4005320,1041,1,17,barchart-first-10-same-tallest-17,right,tallest,same,dual,2026-03-18 16:49:22.4390000
2249,5dec8925be656d35d4005320,1041,1,18,barchart-first-03-double-tallest-18,left,tallest,double,dual,2026-03-18 16:49:24.0470000
2250,5dec8925be656d35d4005320,1413,1,19,barchart-first-23-same-tallest-19,right,tallest,same,dual,2026-03-18 16:49:26.0150000
2251,5dec8925be656d35d4005320,647,1,20,barchart-first-26-same-tallest-20,left,tallest,same,dual,2026-03-18 16:49:27.2240000
2252,5dec8925be656d35d4005320,2198,1,21,barchart-first-08-same-tallest-21,left,tallest,same,dual,2026-03-18 16:49:29.9750000
2253,5dec8925be656d35d4005320,885,1,22,barchart-first-08-random-tallest-22,left,tallest,random,dual,2026-03-18 16:49:31.4230000
2254,5dec8925be656d35d4005320,1170,1,23,barchart-first-16-random-tallest-23,left,tallest,random,dual,2026-03-18 16:49:33.1520000
2255,5dec8925be656d35d4005320,1098,1,24,barchart-first-08-double-tallest-24,left,tallest,double,dual,2026-03-18 16:50:17.7600000
2256,5dec8925be656d35d4005320,666,1,25,barchart-first-24-random-tallest-25,right,tallest,random,dual,2026-03-18 16:50:18.9840000
2257,5dec8925be656d35d4005320,706,1,26,barchart-first-22-random-tallest-26,right,tallest,random,dual,2026-03-18 16:50:20.2480000
2258,5dec8925be656d35d4005320,890,1,27,barchart-first-00-double-tallest-27,right,tallest,double,dual,2026-03-18 16:50:21.6960000
2259,5dec8925be656d35d4005320,779,1,28,barchart-first-19-random-tallest-28,right,tallest,random,dual,2026-03-18 16:50:23.0400000
2260,5dec8925be656d35d4005320,1015,1,29,barchart-first-05-same-tallest-29,right,tallest,same,dual,2026-03-18 16:50:24.6160000
2261,5dec8925be656d35d4005320,1066,1,30,barchart-first-18-double-tallest-30,left,tallest,double,dual,2026-03-18 16:50:26.2320000
2262,5dec8925be656d35d4005320,771,1,31,barchart-first-13-random-tallest-31,left,tallest,random,dual,2026-03-18 16:50:27.5830000
2263,5dec8925be656d35d4005320,1220,1,32,barchart-first-21-double-tallest-32,left,tallest,double,dual,2026-03-18 16:50:29.3600000
2264,5dec8925be656d35d4005320,1189,1,33,barchart-first-14-random-tallest-33,left,tallest,random,dual,2026-03-18 16:50:31.1200000
2265,5dec8925be656d35d4005320,811,1,34,barchart-first-25-double-tallest-34,right,tallest,double,dual,2026-03-18 16:50:32.4960000
2266,5dec8925be656d35d4005320,769,1,35,barchart-first-05-double-tallest-35,right,tallest,double,dual,2026-03-18 16:50:33.8160000
2267,5dec8925be656d35d4005320,1682,1,36,barchart-first-14-double-tallest-36,left,tallest,double,dual,2026-03-18 16:50:36.0470000
2268,5dec8925be656d35d4005320,720,1,37,barchart-first-31-random-tallest-37,right,tallest,random,dual,2026-03-18 16:50:37.3280000
2269,5dec8925be656d35d4005320,1068,1,38,barchart-first-23-double-tallest-38,right,tallest,double,dual,2026-03-18 16:50:38.9520000
2270,5dec8925be656d35d4005320,803,1,39,barchart-first-01-same-tallest-39,left,tallest,same,dual,2026-03-18 16:50:40.3190000
2271,5dec8925be656d35d4005320,1428,1,40,barchart-first-02-same-tallest-40,left,tallest,same,dual,2026-03-18 16:50:42.3120000
2272,5dec8925be656d35d4005320,683,1,41,barchart-first-25-same-tallest-41,right,tallest,same,dual,2026-03-18 16:50:43.5520000
2273,5dec8925be656d35d4005320,1740,1,42,barchart-first-12-same-tallest-42,right,tallest,same,dual,2026-03-18 16:50:45.8480000
2274,5dec8925be656d35d4005320,704,1,43,barchart-first-13-same-tallest-43,left,tallest,same,dual,2026-03-18 16:50:47.1120000
2275,5dec8925be656d35d4005320,1290,1,44,barchart-first-27-double-tallest-44,right,tallest,double,dual,2026-03-18 16:50:48.9520000
2276,5dec8925be656d35d4005320,705,1,45,barchart-first-31-same-tallest-45,right,tallest,same,dual,2026-03-18 16:50:50.2080000
2277,5dec8925be656d35d4005320,1103,1,46,barchart-first-03-random-tallest-46,left,tallest,random,dual,2026-03-18 16:50:51.8720000
2278,5dec8925be656d35d4005320,944,1,47,barchart-first-30-same-tallest-47,right,tallest,same,dual,2026-03-18 16:50:53.3760000
2279,5dec8925be656d35d4005320,1423,1,48,barchart-second-29-double-shortest-0,left,shortest,double,dual,2026-03-18 16:51:32.6880000
2280,5dec8925be656d35d4005320,1495,1,49,barchart-second-20-same-shortest-1,right,shortest,same,dual,2026-03-18 16:51:34.7440000
2281,5dec8925be656d35d4005320,1727,1,50,barchart-second-07-double-shortest-2,left,shortest,double,dual,2026-03-18 16:51:37.0240000
2282,5dec8925be656d35d4005320,2329,1,51,barchart-second-29-random-shortest-3,left,shortest,random,dual,2026-03-18 16:51:39.9040000
2283,5dec8925be656d35d4005320,1446,1,52,barchart-second-16-double-shortest-4,right,shortest,double,dual,2026-03-18 16:51:41.9120000
2284,5dec8925be656d35d4005320,1478,1,53,barchart-second-22-double-shortest-5,right,shortest,double,dual,2026-03-18 16:51:43.9440000
2285,5dec8925be656d35d4005320,2130,1,54,barchart-second-29-same-shortest-6,left,shortest,same,dual,2026-03-18 16:51:46.6400000
2286,5dec8925be656d35d4005320,2760,1,55,barchart-second-06-random-shortest-7,left,shortest,random,dual,2026-03-18 16:51:49.9520000
2287,5dec8925be656d35d4005320,1450,1,56,barchart-second-31-double-shortest-8,right,shortest,double,dual,2026-03-18 16:51:52.0080000
2288,5dec8925be656d35d4005320,1366,1,57,barchart-second-01-random-shortest-9,right,shortest,random,dual,2026-03-18 16:51:53.9440000
2289,5dec8925be656d35d4005320,1306,1,58,barchart-second-02-random-shortest-10,right,shortest,random,dual,2026-03-18 16:51:55.8000000
2290,5dec8925be656d35d4005320,2448,1,59,barchart-second-24-double-shortest-11,left,shortest,double,dual,2026-03-18 16:51:58.8080000
2291,5dec8925be656d35d4005320,1425,1,60,barchart-second-04-double-shortest-12,right,shortest,double,dual,2026-03-18 16:52:00.7920000
2292,5dec8925be656d35d4005320,794,1,61,barchart-second-17-same-shortest-13,right,shortest,same,dual,2026-03-18 16:52:02.1360000
2293,5dec8925be656d35d4005320,1969,1,62,barchart-second-12-random-shortest-14,left,shortest,random,dual,2026-03-18 16:52:04.6640000
2294,5dec8925be656d35d4005320,2360,1,63,barchart-second-04-same-shortest-15,right,shortest,same,dual,2026-03-18 16:52:07.5840000
2295,5dec8925be656d35d4005320,1015,1,64,barchart-second-10-double-shortest-16,left,shortest,double,dual,2026-03-18 16:52:09.1600000
2296,5dec8925be656d35d4005320,1749,1,65,barchart-second-24-same-shortest-17,left,shortest,same,dual,2026-03-18 16:52:11.4640000
2297,5dec8925be656d35d4005320,3022,1,66,barchart-second-07-random-shortest-18,left,shortest,random,dual,2026-03-18 16:52:15.0480000
2298,5dec8925be656d35d4005320,1891,1,67,barchart-second-07-same-shortest-19,left,shortest,same,dual,2026-03-18 16:52:17.5040000
2299,5dec8925be656d35d4005320,1229,1,68,barchart-second-19-double-shortest-20,left,shortest,double,dual,2026-03-18 16:52:19.2960000
2300,5dec8925be656d35d4005320,1321,1,69,barchart-second-26-random-shortest-21,left,shortest,random,dual,2026-03-18 16:52:21.1760000
2301,5dec8925be656d35d4005320,1035,1,70,barchart-second-20-random-shortest-22,right,shortest,random,dual,2026-03-18 16:52:22.7680000
2302,5dec8925be656d35d4005320,1322,1,71,barchart-second-27-same-shortest-23,right,shortest,same,dual,2026-03-18 16:52:24.6560000
2303,5dec8925be656d35d4005320,2605,1,72,barchart-second-11-random-shortest-24,right,shortest,random,dual,2026-03-18 16:53:33.1680000
2304,5dec8925be656d35d4005320,1978,1,73,barchart-second-19-same-shortest-25,left,shortest,same,dual,2026-03-18 16:53:35.7040000
2305,5dec8925be656d35d4005320,1779,1,74,barchart-second-18-same-shortest-26,right,shortest,same,dual,2026-03-18 16:53:38.0480000
2306,5dec8925be656d35d4005320,867,1,75,barchart-second-21-same-shortest-27,left,shortest,same,dual,2026-03-18 16:53:39.4720000
2307,5dec8925be656d35d4005320,1160,1,76,barchart-second-28-random-shortest-28,right,shortest,random,dual,2026-03-18 16:53:41.1920000
2308,5dec8925be656d35d4005320,1956,1,77,barchart-second-06-same-shortest-29,left,shortest,same,dual,2026-03-18 16:53:43.7120000
2309,5dec8925be656d35d4005320,1057,1,78,barchart-second-11-same-shortest-30,right,shortest,same,dual,2026-03-18 16:53:45.3360000
2310,5dec8925be656d35d4005320,1416,1,79,barchart-second-26-double-shortest-31,left,shortest,double,dual,2026-03-18 16:53:47.3280000
2311,5dec8925be656d35d4005320,1764,1,80,barchart-second-23-random-shortest-32,right,shortest,random,dual,2026-03-18 16:53:49.6480000
2312,5dec8925be656d35d4005320,3175,1,81,barchart-second-15-same-shortest-33,right,shortest,same,dual,2026-03-18 16:53:53.3920000
2313,5dec8925be656d35d4005320,2275,1,82,barchart-second-14-same-shortest-34,left,shortest,same,dual,2026-03-18 16:53:56.2320000
2314,5dec8925be656d35d4005320,1184,1,83,barchart-second-17-random-shortest-35,right,shortest,random,dual,2026-03-18 16:53:57.9840000
2315,5dec8925be656d35d4005320,1770,1,84,barchart-second-11-double-shortest-36,right,shortest,double,dual,2026-03-18 16:54:00.3200000
2316,5dec8925be656d35d4005320,1445,1,85,barchart-second-00-same-shortest-37,left,shortest,same,dual,2026-03-18 16:54:02.3360000
2317,5dec8925be656d35d4005320,1896,1,86,barchart-second-28-same-shortest-38,right,shortest,same,dual,2026-03-18 16:54:04.7920000
2318,5dec8925be656d35d4005320,3217,1,87,barchart-second-09-double-shortest-39,left,shortest,double,dual,2026-03-18 16:54:08.5760000
2319,5dec8925be656d35d4005320,1846,1,88,barchart-second-28-double-shortest-40,right,shortest,double,dual,2026-03-18 16:54:10.9840000
2320,5dec8925be656d35d4005320,1255,1,89,barchart-second-15-double-shortest-41,right,shortest,double,dual,2026-03-18 16:54:12.8080000
2321,5dec8925be656d35d4005320,1797,1,90,barchart-second-25-random-shortest-42,right,shortest,random,dual,2026-03-18 16:54:15.1680000
2322,5dec8925be656d35d4005320,1891,1,91,barchart-second-30-random-shortest-43,left,shortest,random,dual,2026-03-18 16:54:17.6240000
2323,5dec8925be656d35d4005320,1370,1,92,barchart-second-06-double-shortest-44,left,shortest,double,dual,2026-03-18 16:54:19.5600000
2324,5dec8925be656d35d4005320,1480,1,93,barchart-second-02-double-shortest-45,right,shortest,double,dual,2026-03-18 16:54:21.6000000
2325,5dec8925be656d35d4005320,1513,1,94,barchart-second-05-random-shortest-46,left,shortest,random,dual,2026-03-18 16:54:23.6800000
2326,5dec8925be656d35d4005320,1168,1,95,barchart-second-21-random-shortest-47,left,shortest,random,dual,2026-03-18 16:54:25.4080000
2327,69810122d82c67a45b417ac6,1771,1,0,barchart-first-08-double-shortest-0,left,shortest,double,dual,2026-03-18 17:41:43.2640000
2328,69810122d82c67a45b417ac6,1477,1,1,barchart-first-26-double-shortest-1,left,shortest,double,dual,2026-03-18 17:41:47.2470000
2329,69810122d82c67a45b417ac6,2477,1,2,barchart-first-06-same-shortest-2,left,shortest,same,dual,2026-03-18 17:41:51.1230000
2330,69810122d82c67a45b417ac6,2293,1,3,barchart-first-29-double-shortest-3,left,shortest,double,dual,2026-03-18 17:41:54.1510000
2331,69810122d82c67a45b417ac6,2355,1,4,barchart-first-28-same-shortest-4,right,shortest,same,dual,2026-03-18 17:41:57.6130000
2332,69810122d82c67a45b417ac6,2145,1,5,barchart-first-31-double-shortest-5,right,shortest,double,dual,2026-03-18 17:42:00.4370000
2333,69810122d82c67a45b417ac6,2552,1,6,barchart-first-16-double-shortest-6,right,shortest,double,dual,2026-03-18 17:42:04.2600000
2334,69810122d82c67a45b417ac6,1203,1,7,barchart-first-19-random-shortest-7,left,shortest,random,dual,2026-03-18 17:42:06.5860000
2335,69810122d82c67a45b417ac6,1976,1,8,barchart-first-15-double-shortest-8,right,shortest,double,dual,2026-03-18 17:42:09.2190000
2336,69810122d82c67a45b417ac6,2967,1,9,barchart-first-18-double-shortest-9,right,shortest,double,dual,2026-03-18 17:42:12.8540000
