id,participant_id,response_time,correct,trial_number,stimuli_number,response,slope,legend,statement_type,statement_truth,attention,time_when
597,6942bb8aaecada175ecc2e2b,7749,1,4,linechart-real-9-ordered-main_effect-0-22,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:01:55.481
598,6942bb8aaecada175ecc2e2b,12872,1,5,linechart-real-1-shuffled-main_effect-0-10,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:02:08.945
599,6942bb8aaecada175ecc2e2b,8466,1,6,linechart-real-0-shuffled-interaction-1-8,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:02:18.041
600,6942bb8aaecada175ecc2e2b,9204,1,7,linechart-real-25-ordered-main_effect-1-25,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:02:27.848
601,6942bb8aaecada175ecc2e2b,34096,1,8,linechart-real-22-shuffled-main_effect-1-11,right,increasing,shuffled,main_effect,1,dual,2026-03-18 17:03:07.439
602,6942bb8aaecada175ecc2e2b,17324,1,9,linechart-real-18-shuffled-main_effect-0-0,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:03:25.390
603,6942bb8aaecada175ecc2e2b,12246,1,10,linechart-real-11-shuffled-interaction-1-30,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:03:38.270
604,6942bb8aaecada175ecc2e2b,11966,1,11,linechart-real-16-ordered-main_effect-0-29,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:03:50.854
605,6942bb8aaecada175ecc2e2b,12811,1,12,linechart-real-17-shuffled-interaction-1-3,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:04:04.253
606,6942bb8aaecada175ecc2e2b,6346,1,13,linechart-real-30-shuffled-main_effect-0-18,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:04:11.229
607,6942bb8aaecada175ecc2e2b,12449,1,14,linechart-real-26-ordered-interaction-0-21,left,increasing,ordered,interaction,0,dual,2026-03-18 17:04:24.316
608,6942bb8aaecada175ecc2e2b,11378,1,15,linechart-real-20-shuffled-interaction-0-16,left,increasing,shuffled,interaction,0,dual,2026-03-18 17:04:36.276
609,6942bb8aaecada175ecc2e2b,12356,0,16,linechart-real-27-ordered-main_effect-1-7,left,increasing,ordered,main_effect,1,dual,2026-03-18 17:04:52.419
610,6942bb8aaecada175ecc2e2b,7360,1,17,linechart-real-21-shuffled-main_effect-1-4,right,increasing,shuffled,main_effect,1,dual,2026-03-18 17:05:01.363
611,6942bb8aaecada175ecc2e2b,10311,1,18,linechart-real-15-ordered-interaction-1-28,right,increasing,ordered,interaction,1,dual,2026-03-18 17:05:12.299
612,6942bb8aaecada175ecc2e2b,11067,1,19,linechart-real-23-ordered-interaction-0-1,left,increasing,ordered,interaction,0,dual,2026-03-18 17:05:24.010
613,6942bb8aaecada175ecc2e2b,14604,1,20,linechart-real-8-ordered-main_effect-0-13,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:05:39.242
614,6942bb8aaecada175ecc2e2b,5158,1,21,linechart-real-29-ordered-main_effect-1-17,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:05:44.986
615,6942bb8aaecada175ecc2e2b,12187,1,22,linechart-real-24-ordered-main_effect-0-19,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:05:57.809
616,6942bb8aaecada175ecc2e2b,10820,1,23,linechart-real-6-shuffled-interaction-0-15,left,increasing,shuffled,interaction,0,dual,2026-03-18 17:06:09.233
617,6942bb8aaecada175ecc2e2b,11254,1,24,linechart-real-28-shuffled-interaction-1-31,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:06:24.192
618,6942bb8aaecada175ecc2e2b,12299,1,25,linechart-real-7-ordered-interaction-1-2,right,increasing,ordered,interaction,1,dual,2026-03-18 17:06:37.120
619,6942bb8aaecada175ecc2e2b,10368,1,26,linechart-real-3-ordered-main_effect-1-6,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:06:48.128
620,6942bb8aaecada175ecc2e2b,7769,1,27,linechart-real-5-shuffled-main_effect-1-26,right,increasing,shuffled,main_effect,1,dual,2026-03-18 17:06:56.511
621,6942bb8aaecada175ecc2e2b,21076,1,28,linechart-real-12-shuffled-interaction-1-23,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:07:18.214
622,6942bb8aaecada175ecc2e2b,5899,1,29,linechart-real-10-shuffled-main_effect-0-9,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:07:24.734
623,6942bb8aaecada175ecc2e2b,19980,1,30,linechart-real-2-ordered-interaction-0-14,left,increasing,ordered,interaction,0,dual,2026-03-18 17:07:45.333
624,6942bb8aaecada175ecc2e2b,10509,1,31,linechart-real-19-ordered-interaction-1-27,right,increasing,ordered,interaction,1,dual,2026-03-18 17:07:56.461
625,5ce9bfc4d439ae00015968dd,12198,1,0,linechart-real-24-ordered-main_effect-1-14,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:29:09.054
626,5ce9bfc4d439ae00015968dd,20016,1,1,linechart-real-19-ordered-main_effect-0-13,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:29:29.735
627,5ce9bfc4d439ae00015968dd,10406,1,2,linechart-real-23-shuffled-main_effect-1-26,right,increasing,shuffled,main_effect,1,dual,2026-03-18 17:29:40.810
628,5ce9bfc4d439ae00015968dd,11247,1,3,linechart-real-8-shuffled-interaction-0-31,left,increasing,shuffled,interaction,0,dual,2026-03-18 17:29:52.715
629,695ba43728aa6b767210fff6,11268,0,0,linechart-real-11-ordered-interaction-0-23,right,increasing,ordered,interaction,0,dual,2026-03-18 17:30:16.174
630,5ce9bfc4d439ae00015968dd,25957,0,4,linechart-real-14-ordered-interaction-1-12,left,increasing,ordered,interaction,1,dual,2026-03-18 17:30:19.336
631,695ba43728aa6b767210fff6,10357,1,1,linechart-real-25-shuffled-main_effect-1-11,right,increasing,shuffled,main_effect,1,dual,2026-03-18 17:30:28.109
632,695ba43728aa6b767210fff6,12102,1,2,linechart-real-14-ordered-main_effect-1-9,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:30:40.815
633,5ce9bfc4d439ae00015968dd,14413,1,5,linechart-real-5-ordered-interaction-0-17,left,increasing,ordered,interaction,0,dual,2026-03-18 17:30:35.414
634,695ba43728aa6b767210fff6,7812,1,3,linechart-real-16-shuffled-interaction-0-31,left,increasing,shuffled,interaction,0,dual,2026-03-18 17:30:49.200
635,695ba43728aa6b767210fff6,6739,1,4,linechart-real-15-shuffled-main_effect-1-21,right,increasing,shuffled,main_effect,1,dual,2026-03-18 17:30:56.505
636,5ce9bfc4d439ae00015968dd,20749,0,6,linechart-real-10-shuffled-interaction-1-16,left,increasing,shuffled,interaction,1,dual,2026-03-18 17:30:56.862
637,695ba43728aa6b767210fff6,10698,1,5,linechart-real-17-shuffled-main_effect-1-0,right,increasing,shuffled,main_effect,1,dual,2026-03-18 17:31:07.762
638,695ba43728aa6b767210fff6,6398,1,6,linechart-real-28-ordered-interaction-1-4,right,increasing,ordered,interaction,1,dual,2026-03-18 17:31:14.715
639,5ce9bfc4d439ae00015968dd,12056,0,7,linechart-real-21-shuffled-interaction-1-4,left,increasing,shuffled,interaction,1,dual,2026-03-18 17:31:10.542
640,695ba43728aa6b767210fff6,11810,1,7,linechart-real-27-ordered-interaction-0-24,left,increasing,ordered,interaction,0,dual,2026-03-18 17:31:27.128
641,695ba43728aa6b767210fff6,10610,1,8,linechart-real-18-ordered-interaction-0-13,left,increasing,ordered,interaction,0,dual,2026-03-18 17:32:13.774
642,695ba43728aa6b767210fff6,13698,1,9,linechart-real-13-ordered-main_effect-0-3,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:32:28.025
643,695ba43728aa6b767210fff6,13383,1,10,linechart-real-22-shuffled-interaction-1-16,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:32:41.977
644,5ce9bfc4d439ae00015968dd,10346,1,8,linechart-real-26-shuffled-interaction-0-10,left,increasing,shuffled,interaction,0,dual,2026-03-18 17:32:33.839
645,695ba43728aa6b767210fff6,7984,1,11,linechart-real-12-ordered-main_effect-1-27,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:32:50.532
646,695ba43728aa6b767210fff6,7471,1,12,linechart-real-4-ordered-interaction-0-22,left,increasing,ordered,interaction,0,dual,2026-03-18 17:32:58.592
647,5ce9bfc4d439ae00015968dd,16877,1,9,linechart-real-2-shuffled-interaction-0-18,left,increasing,shuffled,interaction,0,dual,2026-03-18 17:32:51.422
648,5ce9bfc4d439ae00015968dd,11666,1,10,linechart-real-20-shuffled-main_effect-0-19,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:33:03.725
649,695ba43728aa6b767210fff6,12254,1,13,linechart-real-29-shuffled-main_effect-0-6,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:33:11.398
650,5ce9bfc4d439ae00015968dd,10625,1,11,linechart-real-11-shuffled-main_effect-0-29,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:33:15.025
651,695ba43728aa6b767210fff6,15055,1,14,linechart-real-23-shuffled-main_effect-0-15,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:33:27.051
652,695ba43728aa6b767210fff6,6313,1,15,linechart-real-3-shuffled-interaction-1-28,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:33:33.934
653,5ce9bfc4d439ae00015968dd,14371,1,12,linechart-real-4-ordered-interaction-1-7,right,increasing,ordered,interaction,1,dual,2026-03-18 17:33:30.084
654,5ce9bfc4d439ae00015968dd,7686,1,13,linechart-real-6-ordered-main_effect-1-24,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:33:38.408
655,5ce9bfc4d439ae00015968dd,9153,1,14,linechart-real-18-ordered-main_effect-1-2,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:33:48.252
656,5ce9bfc4d439ae00015968dd,6654,1,15,linechart-real-22-shuffled-main_effect-1-28,right,increasing,shuffled,main_effect,1,dual,2026-03-18 17:33:55.605
657,5ce9bfc4d439ae00015968dd,9984,1,16,linechart-real-12-shuffled-interaction-0-21,left,increasing,shuffled,interaction,0,dual,2026-03-18 17:34:09.520
658,5ce9bfc4d439ae00015968dd,10391,1,17,linechart-real-30-ordered-interaction-1-11,right,increasing,ordered,interaction,1,dual,2026-03-18 17:34:20.570
659,5ce9bfc4d439ae00015968dd,9829,1,18,linechart-real-28-ordered-main_effect-1-5,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:34:31.023
660,695ba43728aa6b767210fff6,8877,1,16,linechart-real-6-ordered-main_effect-0-2,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:34:39.539
661,695ba43728aa6b767210fff6,7991,1,17,linechart-real-10-ordered-main_effect-1-17,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:34:48.095
662,5ce9bfc4d439ae00015968dd,9087,1,19,linechart-real-0-shuffled-interaction-1-0,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:34:40.785
663,5ce9bfc4d439ae00015968dd,8885,1,20,linechart-real-1-shuffled-main_effect-1-8,right,increasing,shuffled,main_effect,1,dual,2026-03-18 17:34:50.299
664,695ba43728aa6b767210fff6,10353,1,18,linechart-real-2-shuffled-interaction-1-14,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:34:59.055
665,695ba43728aa6b767210fff6,6100,1,19,linechart-real-5-shuffled-interaction-1-19,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:35:05.757
666,5ce9bfc4d439ae00015968dd,8244,0,21,linechart-real-31-ordered-interaction-0-3,right,increasing,ordered,interaction,0,dual,2026-03-18 17:34:59.220
667,5ce9bfc4d439ae00015968dd,6725,1,22,linechart-real-29-ordered-main_effect-0-27,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:35:07.570
668,695ba43728aa6b767210fff6,20026,1,20,linechart-real-20-shuffled-interaction-1-7,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:35:26.335
669,5ce9bfc4d439ae00015968dd,11337,1,23,linechart-real-13-ordered-interaction-1-6,right,increasing,ordered,interaction,1,dual,2026-03-18 17:35:19.533
670,695ba43728aa6b767210fff6,14410,0,21,linechart-real-21-shuffled-interaction-0-10,right,increasing,shuffled,interaction,0,dual,2026-03-18 17:35:41.322
671,5ce9bfc4d439ae00015968dd,11673,1,24,linechart-real-3-ordered-interaction-1-30,right,increasing,ordered,interaction,1,dual,2026-03-18 17:35:34.051
672,5ce9bfc4d439ae00015968dd,7097,1,25,linechart-real-17-shuffled-main_effect-0-9,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:35:41.779
673,695ba43728aa6b767210fff6,6949,1,22,linechart-real-19-shuffled-interaction-0-26,left,increasing,shuffled,interaction,0,dual,2026-03-18 17:35:49.843
674,5ce9bfc4d439ae00015968dd,11954,1,26,linechart-real-16-ordered-interaction-0-15,left,increasing,ordered,interaction,0,dual,2026-03-18 17:35:54.427
675,695ba43728aa6b767210fff6,17565,1,23,linechart-real-8-shuffled-main_effect-1-12,right,increasing,shuffled,main_effect,1,dual,2026-03-18 17:36:07.981
676,5ce9bfc4d439ae00015968dd,6339,1,27,linechart-real-7-ordered-main_effect-0-25,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:36:01.427
677,5ce9bfc4d439ae00015968dd,6920,1,28,linechart-real-9-ordered-main_effect-0-1,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:36:08.983
678,5ce9bfc4d439ae00015968dd,5132,1,29,linechart-real-15-shuffled-main_effect-1-23,right,increasing,shuffled,main_effect,1,dual,2026-03-18 17:36:14.802
679,5ce9bfc4d439ae00015968dd,10910,1,30,linechart-real-27-shuffled-interaction-0-22,left,increasing,shuffled,interaction,0,dual,2026-03-18 17:36:26.373
680,5ce9bfc4d439ae00015968dd,7648,1,31,linechart-real-25-shuffled-main_effect-0-20,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:36:34.643
681,695ba43728aa6b767210fff6,12168,0,24,linechart-real-30-shuffled-main_effect-0-8,right,increasing,shuffled,main_effect,0,dual,2026-03-18 17:37:01.082
682,695ba43728aa6b767210fff6,9797,0,25,linechart-real-26-shuffled-main_effect-0-5,right,increasing,shuffled,main_effect,0,dual,2026-03-18 17:37:12.484
683,695ba43728aa6b767210fff6,7947,1,26,linechart-real-1-ordered-main_effect-1-18,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:37:21.998
684,695ba43728aa6b767210fff6,7904,1,27,linechart-real-9-ordered-main_effect-1-1,right,increasing,ordered,main_effect,1,dual,2026-03-18 17:37:30.447
685,695ba43728aa6b767210fff6,5964,1,28,linechart-real-7-ordered-interaction-0-25,left,increasing,ordered,interaction,0,dual,2026-03-18 17:37:36.976
686,695ba43728aa6b767210fff6,10342,1,29,linechart-real-0-ordered-interaction-0-20,left,increasing,ordered,interaction,0,dual,2026-03-18 17:37:47.882
687,695ba43728aa6b767210fff6,7171,1,30,linechart-real-24-ordered-main_effect-0-30,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:37:55.616
688,695ba43728aa6b767210fff6,9449,0,31,linechart-real-31-ordered-interaction-1-29,left,increasing,ordered,interaction,1,dual,2026-03-18 17:38:05.641
689,5dd31871c5faa232d3c20365,17285,1,0,linechart-real-2-ordered-main_effect-0-31,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:56:45.587
690,5dd31871c5faa232d3c20365,17430,1,1,linechart-real-30-ordered-interaction-0-30,left,increasing,ordered,interaction,0,dual,2026-03-18 17:57:03.662
691,5dd31871c5faa232d3c20365,24858,1,2,linechart-real-19-shuffled-main_effect-0-29,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:57:29.129
692,5dd31871c5faa232d3c20365,13052,1,3,linechart-real-14-shuffled-interaction-1-16,right,increasing,shuffled,interaction,1,dual,2026-03-18 17:57:42.821
693,5dd31871c5faa232d3c20365,18072,1,4,linechart-real-11-shuffled-interaction-0-5,left,increasing,shuffled,interaction,0,dual,2026-03-18 17:58:01.497
694,5dd31871c5faa232d3c20365,10547,0,5,linechart-real-7-ordered-main_effect-1-9,left,increasing,ordered,main_effect,1,dual,2026-03-18 17:58:12.663
695,5dd31871c5faa232d3c20365,20480,1,6,linechart-real-17-ordered-interaction-0-14,left,increasing,ordered,interaction,0,dual,2026-03-18 17:58:34.730
696,5dd31871c5faa232d3c20365,23343,1,7,linechart-real-10-ordered-interaction-1-0,right,increasing,ordered,interaction,1,dual,2026-03-18 17:58:58.680
697,5dd31871c5faa232d3c20365,11963,1,8,linechart-real-20-ordered-main_effect-0-24,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:59:17.957
698,5dd31871c5faa232d3c20365,16395,1,9,linechart-real-12-ordered-interaction-1-21,right,increasing,ordered,interaction,1,dual,2026-03-18 17:59:34.958
699,5dd31871c5faa232d3c20365,21166,1,10,linechart-real-24-ordered-main_effect-0-12,left,increasing,ordered,main_effect,0,dual,2026-03-18 17:59:56.730
700,5dd31871c5faa232d3c20365,30959,1,11,linechart-real-4-ordered-interaction-0-3,left,increasing,ordered,interaction,0,dual,2026-03-18 18:00:28.290
701,5dd31871c5faa232d3c20365,16305,1,12,linechart-real-6-shuffled-main_effect-1-23,right,increasing,shuffled,main_effect,1,dual,2026-03-18 18:00:45.215
702,5dd31871c5faa232d3c20365,11978,1,13,linechart-real-31-ordered-main_effect-0-25,left,increasing,ordered,main_effect,0,dual,2026-03-18 18:00:57.834
703,5dd31871c5faa232d3c20365,19742,1,14,linechart-real-27-shuffled-main_effect-0-13,left,increasing,shuffled,main_effect,0,dual,2026-03-18 18:01:18.200
704,5dd31871c5faa232d3c20365,23011,1,15,linechart-real-9-shuffled-interaction-0-27,left,increasing,shuffled,interaction,0,dual,2026-03-18 18:01:41.808
705,5dd31871c5faa232d3c20365,20399,1,16,linechart-real-21-shuffled-interaction-1-7,right,increasing,shuffled,interaction,1,dual,2026-03-18 18:02:15.202
706,5dd31871c5faa232d3c20365,9922,1,17,linechart-real-29-ordered-main_effect-0-2,left,increasing,ordered,main_effect,0,dual,2026-03-18 18:02:25.727
707,5dd31871c5faa232d3c20365,11417,1,18,linechart-real-1-shuffled-main_effect-1-11,right,increasing,shuffled,main_effect,1,dual,2026-03-18 18:02:37.773
708,5dd31871c5faa232d3c20365,11032,1,19,linechart-real-26-shuffled-interaction-0-22,left,increasing,shuffled,interaction,0,dual,2026-03-18 18:02:49.435
709,5dd31871c5faa232d3c20365,16109,1,20,linechart-real-8-shuffled-interaction-1-6,right,increasing,shuffled,interaction,1,dual,2026-03-18 18:03:06.165
710,5dd31871c5faa232d3c20365,20187,1,21,linechart-real-5-shuffled-main_effect-1-8,right,increasing,shuffled,main_effect,1,dual,2026-03-18 18:03:26.974
711,5dd31871c5faa232d3c20365,19958,1,22,linechart-real-16-shuffled-main_effect-1-19,right,increasing,shuffled,main_effect,1,dual,2026-03-18 18:03:47.558
712,5dd31871c5faa232d3c20365,7821,1,23,linechart-real-23-ordered-main_effect-1-15,right,increasing,ordered,main_effect,1,dual,2026-03-18 18:03:55.999
713,5dd31871c5faa232d3c20365,9926,1,24,linechart-real-25-shuffled-interaction-1-17,right,increasing,shuffled,interaction,1,dual,2026-03-18 18:04:48.785
714,5dd31871c5faa232d3c20365,9894,1,25,linechart-real-28-ordered-interaction-0-26,left,increasing,ordered,interaction,0,dual,2026-03-18 18:04:59.289
715,5dd31871c5faa232d3c20365,14910,1,26,linechart-real-3-ordered-interaction-1-1,right,increasing,ordered,interaction,1,dual,2026-03-18 18:05:14.804
716,5dd31871c5faa232d3c20365,21517,1,27,linechart-real-18-shuffled-main_effect-0-28,left,increasing,shuffled,main_effect,0,dual,2026-03-18 18:05:36.938
717,5dd31871c5faa232d3c20365,14855,1,28,linechart-real-22-shuffled-interaction-1-4,right,increasing,shuffled,interaction,1,dual,2026-03-18 18:05:52.426
718,5dd31871c5faa232d3c20365,7480,1,29,linechart-real-0-ordered-main_effect-1-20,right,increasing,ordered,main_effect,1,dual,2026-03-18 18:06:00.536
719,5dd31871c5faa232d3c20365,8895,1,30,linechart-real-15-shuffled-main_effect-1-18,right,increasing,shuffled,main_effect,1,dual,2026-03-18 18:06:10.068
720,5dd31871c5faa232d3c20365,19600,1,31,linechart-real-13-ordered-interaction-0-10,left,increasing,ordered,interaction,0,dual,2026-03-18 18:06:30.299
721,5ec17a2e02be030625eaff6e,11115,1,0,linechart-real-19-ordered-main_effect-0-18,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:21:29.990
722,5ec17a2e02be030625eaff6e,4728,1,1,linechart-real-30-shuffled-main_effect-0-8,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:21:35.586
723,5ec17a2e02be030625eaff6e,7477,0,2,linechart-real-11-ordered-interaction-1-14,left,increasing,ordered,interaction,1,dual,2026-03-18 21:21:43.966
724,5ec17a2e02be030625eaff6e,6220,1,3,linechart-real-10-ordered-interaction-0-19,left,increasing,ordered,interaction,0,dual,2026-03-18 21:21:52.231
